0.0,0.0
0.24165,1.05518
0.4184,1.06991
0.67247,1.092
0.83817,1.092
0.93759,1.05518
1.0591,0.98522
1.16957,0.91525
1.27635,0.80847
1.40154,0.67959
1.52674,0.53966
1.64457,0.39237
1.82499,0.18984
1.98333,-0.01269
2.14903,-0.2594
2.00542,-0.34409
1.74767,-0.25572
1.06278,0.06464
0.36317,0.11988
0.0,1.0
