0.0,0.0
0.39706,1.09317
1.0,1.05
1.13959,0.99004
1.29429,0.86628
1.40773,0.71158
1.46961,0.61876
1.59336,0.495
1.68618,0.37124
1.779,0.25779
1.88212,0.13403
1.96463,0.04121
2.01619,-0.06193
2.1,-0.15
2.17476,-0.29913
2.0,-0.35
1.8123,-0.2623
1.6311,-0.1817
1.44254,-0.10318
0.61404,0.18162
0.0,1.0
