0.0,0.0
0.24374,0.99938
0.42672,1.1973
0.70304,1.18609
0.81507,1.04419
0.83374,0.84254
1.02418,0.86495
1.21462,0.93963
1.33785,0.85374
1.43494,0.68197
1.42747,0.39816
1.42,0.11436
1.53949,-0.0985
1.73741,-0.37483
1.74861,-0.62503
1.56563,-0.6549
1.42,-0.40097
0.98684,-0.08356
0.39684,0.19651
0.0,1.0
