0.0,0.0
0.38984,1.11022
0.60272,1.13478
0.78694,1.13478
0.9466,1.09794
1.15129,1.00378
1.29048,0.88505
1.41329,0.77451
1.48698,0.68854
1.63436,0.50022
1.69986,0.43062
1.78993,0.3119
1.83905,0.25049
1.95368,0.11948
2.01099,0.0376
2.15837,-0.14662
2.23206,-0.37589
1.89227,-0.33904
1.65892,-0.22032
1.58523,-0.17938
1.48289,-0.13434
1.38464,-0.0934
1.16357,0.02123
0.62728,0.16042
0.0,1.0
